Tokens,Labels
"['The', 'volcanic', 'activity', 'of', 'Etna', 'parallels', 'the', 'explosive', 'history', 'of', 'Tambora', ',', 'both', 'shaping', 'their', 'regions', 'dramatically', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Adventurers', 'often', 'seek', 'the', 'heights', 'of', 'McKinley', 'and', 'Gasherbrum', 'II', ',', 'known', 'for', 'their', 'stunning', 'vistas', 'and', 'rugged', 'terrain', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'peaks', 'of', 'Kilimanjaro', 'and', 'Rainier', 'offer', 'diverse', 'ecosystems', ',', 'from', 'tropical', 'forests', 'to', 'alpine', 'meadows', '.']","['O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Cho', 'Oyu', 'and', 'Makalu', 'present', 'unique', 'challenges', ',', 'attracting', 'climbers', 'eager', 'to', 'conquer', 'their', 'majestic', 'heights', '.']","['B-LOC', 'I-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'rugged', 'landscape', 'of', 'Broad', 'Peak', 'complements', 'the', 'beauty', 'of', 'Gasherbrum', 'I', ',', 'creating', 'a', 'climber', ""'"", 's', 'paradise', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'historical', 'significance', 'of', 'Jebel', 'Toubkal', 'rivals', 'that', 'of', 'Ararat', ',', 'both', 'holding', 'deep', 'cultural', 'connections', 'to', 'the', 'land', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'snowy', 'slopes', 'of', 'Denali', 'and', 'the', 'volcanic', 'craters', 'of', 'Agung', 'highlight', 'the', 'diverse', 'geology', 'found', 'in', 'mountainous', 'regions', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Adventurers', 'flock', 'to', 'Vinson', 'and', 'K2', ',', 'seeking', 'the', 'thrill', 'of', 'conquering', 'some', 'of', 'the', 'world', ""'"", 's', 'highest', 'peaks', '.']","['O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Everest', 'and', 'Lhotse', 'create', 'an', 'impressive', 'skyline', 'in', 'the', 'Himalayas', ',', 'challenging', 'climbers', 'with', 'their', 'immense', 'heights', '.']","['B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'lush', 'green', 'hills', 'surrounding', 'Rainier', 'and', 'the', 'stark', 'white', 'peaks', 'of', 'Denali', 'offer', 'a', 'stunning', 'contrast', 'to', 'each', 'other', '.']","['O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'climbing', 'routes', 'on', 'Matterhorn', 'and', 'Fitz', 'Roy', 'are', 'both', 'renowned', 'for', 'their', 'technical', 'difficulty', 'and', 'breathtaking', 'views', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'scenic', 'beauty', 'of', 'Dhaulagiri', 'and', 'Annapurna', 'draws', 'trekkers', 'from', 'around', 'the', 'world', 'to', 'the', 'Himalayas', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'diverse', 'ecosystems', 'of', 'Hood', 'and', 'Shasta', 'provide', 'a', 'rich', 'habitat', 'for', 'wildlife', 'in', 'the', 'Pacific', 'Northwest', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'serene', 'landscapes', 'surrounding', 'Kilimanjaro', 'and', 'Mount', 'Kenya', 'offer', 'trekkers', 'a', 'unique', 'experience', 'in', 'East', 'Africa', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'rich', 'biodiversity', 'found', 'on', 'Aoraki', 'and', 'the', 'volcanic', 'landscape', 'of', 'Mount', 'Ngauruhoe', 'make', 'New', 'Zealand', 'a', 'climber', ""'"", 's', 'dream', '.']","['O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Toubkal', 'and', 'Merapi', 'each', 'present', 'their', 'own', 'challenges', ',', 'from', 'steep', 'ascents', 'to', 'unpredictable', 'weather', '.']","['B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'frozen', 'expanses', 'of', 'Vinson', 'and', 'the', 'lush', 'rainforests', 'around', 'Kilimanjaro', 'highlight', 'nature', ""'"", 's', 'diverse', 'ecosystems', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Climbing', 'Denali', 'and', 'Everest', 'demands', 'endurance', 'and', 'skill', ',', 'attracting', 'elite', 'mountaineers', 'to', 'their', 'formidable', 'slopes', '.']","['O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'ancient', 'glaciers', 'of', 'Mont', 'Blanc', 'and', 'the', 'rugged', 'peaks', 'of', 'Fitz', 'Roy', 'tell', 'a', 'story', 'of', 'the', 'earth', ""'"", 's', 'geological', 'history', '.']","['O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Nanga', 'Parbat', 'and', 'K2', 'are', 'two', 'of', 'the', 'most', 'challenging', 'mountains', 'to', 'climb', ',', 'drawing', 'adventurers', 'from', 'around', 'the', 'globe', '.']","['B-LOC', 'I-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'picturesque', 'views', 'from', 'Table', 'Mountain', 'complement', 'the', 'stunning', 'scenery', 'found', 'on', 'Roraima', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']"
"['Dufourspitze', 'and', 'Weisshorn', 'present', 'incredible', 'climbing', 'opportunities', 'for', 'those', 'seeking', 'adventure', 'in', 'the', 'Alps', '.']","['B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'dramatic', 'silhouettes', 'of', 'Gasherbrum', 'II', 'and', 'K2', 'dominate', 'the', 'skyline', 'of', 'the', 'Karakoram', 'Range', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'lush', 'greenery', 'surrounding', 'Kilimanjaro', 'offers', 'a', 'stark', 'contrast', 'to', 'the', 'snow', '-', 'capped', 'peaks', 'of', 'Denali', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']"
"['Annapurna', 'and', 'Dhaulagiri', 'loom', 'majestically', 'over', 'the', 'Annapurna', 'Sanctuary', ',', 'showcasing', 'nature', ""'"", 's', 'grandeur', '.']","['B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'towering', 'heights', 'of', 'Everest', 'and', 'the', 'treacherous', 'slopes', 'of', 'Nanga', 'Parbat', 'challenge', 'climbers', ""'"", 'resolve', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O']"
"['Shishapangma', 'and', 'Cho', 'Oyu', 'each', 'offer', 'unique', 'experiences', ',', 'showcasing', 'the', 'beauty', 'of', 'the', 'Himalayas', '.']","['B-LOC', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'historical', 'significance', 'of', 'Mount', 'Sinai', 'parallels', 'the', 'religious', 'importance', 'of', 'Ararat', 'in', 'the', 'region', '.']","['O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O']"
"['The', 'rugged', 'landscapes', 'of', 'Elbrus', 'and', 'Kilimanjaro', 'each', 'present', 'a', 'unique', 'challenge', 'for', 'climbers', 'from', 'around', 'the', 'world', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Adventurers', 'are', 'often', 'drawn', 'to', 'the', 'challenging', 'peaks', 'of', 'Makalu', 'and', 'Lhotse', ',', 'both', 'prominent', 'in', 'the', 'Himalayas', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'breathtaking', 'panoramas', 'from', 'Matterhorn', 'and', 'Fitz', 'Roy', 'make', 'them', 'two', 'of', 'the', 'most', 'photographed', 'mountains', 'on', 'Earth', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'diverse', 'ecosystems', 'surrounding', 'Vinson', 'and', 'Mount', 'Kosciuszko', 'provide', 'a', 'habitat', 'for', 'a', 'wide', 'array', 'of', 'wildlife', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Rinjani', 'and', 'Semeru', 'are', 'both', 'active', 'volcanoes', ',', 'creating', 'a', 'fascinating', 'landscape', 'on', 'the', 'island', 'of', 'Lombok', '.']","['B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'stunning', 'glaciers', 'of', 'Denali', 'contrast', 'beautifully', 'with', 'the', 'lush', 'forests', 'found', 'on', 'the', 'slopes', 'of', 'Rainier', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']"
"['Climbing', 'Aconcagua', 'and', 'Vinson', 'offers', 'mountaineers', 'the', 'chance', 'to', 'reach', 'the', 'highest', 'points', 'in', 'South', 'America', 'and', 'Antarctica', ',', 'respectively', '.']","['O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'steep', 'cliffs', 'of', 'K2', 'and', 'Nanga', 'Parbat', 'challenge', 'even', 'the', 'most', 'skilled', 'climbers', 'with', 'their', 'formidable', 'ascents', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Mount', 'Kenya', 'and', 'Kilimanjaro', 'are', 'two', 'of', 'Africa', ""'"", 's', 'most', 'iconic', 'peaks', ',', 'each', 'offering', 'unique', 'trekking', 'experiences', '.']","['O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'ancient', 'glaciers', 'of', 'Mont', 'Blanc', 'and', 'the', 'steep', 'granite', 'faces', 'of', 'Fitz', 'Roy', 'attract', 'climbers', 'year', '-', 'round', '.']","['O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'serene', 'beauty', 'of', 'Aoraki', 'complements', 'the', 'rugged', 'terrain', 'of', 'Taranaki', ',', 'making', 'New', 'Zealand', 'a', 'paradise', 'for', 'outdoor', 'enthusiasts', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'stunning', 'vistas', 'from', 'Everest', 'and', 'Makalu', 'reward', 'climbers', 'who', 'brave', 'their', 'steep', 'and', 'treacherous', 'paths', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'towering', 'heights', 'of', 'McKinley', 'and', 'Denali', 'make', 'them', 'iconic', 'landmarks', 'in', 'the', 'Alaskan', 'wilderness', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Elbrus', 'and', 'Zugspitze', 'both', 'offer', 'thrilling', 'skiing', 'opportunities', 'against', 'breathtaking', 'alpine', 'backdrops', '.']","['B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'rich', 'cultural', 'history', 'of', 'Ararat', 'adds', 'to', 'the', 'allure', 'of', 'its', 'towering', 'presence', ',', 'similar', 'to', 'the', 'mystique', 'surrounding', 'Sinai', '.']","['O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']"
"['The', 'technical', 'climbs', 'on', 'Matterhorn', 'and', 'Weisshorn', 'challenge', 'mountaineers', 'with', 'their', 'intricate', 'routes', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'stunning', 'sunsets', 'seen', 'from', 'Kilimanjaro', 'and', 'Mount', 'Kenya', 'are', 'unforgettable', 'experiences', 'for', 'trekkers', '.']","['O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Shishapangma', 'and', 'Cho', 'Oyu', 'are', 'lesser', '-', 'known', 'but', 'equally', 'stunning', 'peaks', 'in', 'the', 'Himalayas', ',', 'attracting', 'adventurous', 'climbers', '.']","['B-LOC', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'pristine', 'beauty', 'of', 'Jebel', 'Toubkal', 'and', 'the', 'majestic', 'heights', 'of', 'Roraima', 'make', 'them', 'two', 'of', 'the', 'most', 'sought', '-', 'after', 'trekking', 'destinations', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'lush', 'valleys', 'surrounding', 'Annapurna', 'and', 'Dhaulagiri', 'offer', 'breathtaking', 'scenery', 'and', 'rich', 'biodiversity', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Adventurers', 'are', 'drawn', 'to', 'the', 'volcanic', 'activity', 'of', 'Etna', 'and', 'the', 'dramatic', 'landscapes', 'of', 'Kilimanjaro', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']"
"['The', 'icy', 'slopes', 'of', 'Denali', 'and', 'the', 'challenging', 'routes', 'of', 'Gasherbrum', 'II', 'provide', 'thrilling', 'experiences', 'for', 'climbers', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'towering', 'Hood', 'and', 'the', 'majestic', 'Rainier', 'present', 'contrasting', 'landscapes', 'in', 'the', 'Pacific', 'Northwest', '.']","['O', 'O', 'B-LOC', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'challenging', 'ascent', 'of', 'Fitz', 'Roy', 'mirrors', 'the', 'steep', ',', 'icy', 'paths', 'of', 'Nanga', 'Parbat', ',', 'both', 'calling', 'to', 'experienced', 'climbers', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'ancient', 'trails', 'leading', 'to', 'Kilimanjaro', 'are', 'as', 'storied', 'as', 'those', 'found', 'on', 'Everest', ',', 'each', 'with', 'its', 'own', 'rich', 'history', '.']","['O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'picturesque', 'views', 'from', 'Broad', 'Peak', 'and', 'the', 'impressive', 'Gasherbrum', 'I', 'create', 'an', 'unforgettable', 'backdrop', 'for', 'trekkers', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'grandeur', 'of', 'K2', 'and', 'the', 'beauty', 'of', 'Annapurna', 'symbolize', 'the', 'allure', 'of', 'the', 'Himalayas', 'for', 'mountaineers', 'worldwide', '.']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'striking', 'shapes', 'of', 'Matterhorn', 'and', 'Fitz', 'Roy', 'continue', 'to', 'inspire', 'artists', 'and', 'photographers', 'alike', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'remote', 'beauty', 'of', 'Vinson', 'contrasts', 'with', 'the', 'more', 'accessible', 'peaks', 'of', 'Zugspitze', ',', 'offering', 'diverse', 'climbing', 'experiences', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'breathtaking', 'heights', 'of', 'Denali', 'and', 'the', 'challenging', 'paths', 'of', 'McKinley', 'are', 'both', 'sought', 'after', 'by', 'avid', 'climbers', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'lush', 'rainforests', 'at', 'the', 'base', 'of', 'Kilimanjaro', 'give', 'way', 'to', 'the', 'icy', 'heights', 'of', 'the', 'summit', ',', 'creating', 'a', 'unique', 'ecosystem', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'steep', 'ascents', 'of', 'Makalu', 'and', 'Lhotse', 'draw', 'experienced', 'climbers', 'seeking', 'to', 'conquer', 'these', 'majestic', 'peaks', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'diverse', 'landscapes', 'surrounding', 'Dufourspitze', 'and', 'Weisshorn', 'showcase', 'the', 'beauty', 'of', 'the', 'Swiss', 'Alps', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Shishapangma', 'and', 'Gasherbrum', 'II', 'stand', 'as', 'reminders', 'of', 'the', 'beauty', 'and', 'danger', 'found', 'in', 'high', '-', 'altitude', 'climbing', '.']","['B-LOC', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'cultural', 'significance', 'of', 'Mount', 'Ararat', 'and', 'Jebel', 'Toubkal', 'draws', 'adventurers', 'and', 'pilgrims', 'to', 'their', 'sacred', 'grounds', '.']","['O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'iconic', 'shapes', 'of', 'Matterhorn', 'and', 'Weisshorn', 'create', 'a', 'stunning', 'backdrop', 'for', 'the', 'surrounding', 'alpine', 'meadows', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'awe', '-', 'inspiring', 'views', 'from', 'Fitz', 'Roy', 'and', 'Annapurna', 'reward', 'climbers', 'with', 'a', 'sense', 'of', 'accomplishment', 'and', 'wonder', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'diverse', 'ecosystems', 'surrounding', 'Mount', 'Kenya', 'and', 'Kilimanjaro', 'provide', 'a', 'habitat', 'for', 'unique', 'wildlife', 'and', 'plants', '.']","['O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'technical', 'challenges', 'posed', 'by', 'K2', 'and', 'Nanga', 'Parbat', 'attract', 'climbers', 'eager', 'to', 'test', 'their', 'skills', 'against', 'the', 'elements', '.']","['O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'ancient', 'traditions', 'surrounding', 'Mount', 'Sinai', 'and', 'Ararat', 'continue', 'to', 'inspire', 'spiritual', 'journeys', 'and', 'exploration', '.']","['O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'breathtaking', 'landscapes', 'of', 'McKinley', 'and', 'Denali', 'make', 'them', 'two', 'of', 'the', 'most', 'photographed', 'mountains', 'in', 'Alaska', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'icy', 'terrain', 'of', 'Shishapangma', 'poses', 'a', 'significant', 'challenge', ',', 'much', 'like', 'the', 'treacherous', 'slopes', 'of', 'K2', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']"
"['Adventurers', 'seeking', 'solitude', 'often', 'find', 'peace', 'on', 'the', 'trails', 'of', 'Karisimbi', 'and', 'Muhabura', ',', 'where', 'nature', 'reigns', 'supreme', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'towering', 'peaks', 'of', 'Nanga', 'Parbat', 'and', 'K2', 'create', 'a', 'dramatic', 'backdrop', 'for', 'seasoned', 'climbers', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'cultural', 'and', 'historical', 'significance', 'of', 'Ararat', 'parallels', 'the', 'spiritual', 'importance', 'of', 'Sinai', 'to', 'many', 'travelers', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O']"
"['Kilimanjaro', 'and', 'Rainier', 'both', 'offer', 'diverse', 'ecosystems', ',', 'from', 'tropical', 'forests', 'to', 'alpine', 'meadows', ',', 'making', 'them', 'unique', 'climbing', 'destinations', '.']","['B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'stunning', 'sunsets', 'viewed', 'from', 'Mount', 'Kenya', 'are', 'a', 'breathtaking', 'contrast', 'to', 'the', 'icy', 'summits', 'of', 'Denali', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']"
"['The', 'scenic', 'vistas', 'from', 'Table', 'Mountain', 'and', 'the', 'rugged', 'slopes', 'of', 'Kilimanjaro', 'are', 'unforgettable', 'for', 'any', 'traveler', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Gasherbrum', 'I', 'and', 'II', 'both', 'offer', 'stunning', 'views', 'of', 'the', 'Karakoram', 'Range', ',', 'attracting', 'climbers', 'with', 'their', 'majestic', 'beauty', '.']","['B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'rich', 'biodiversity', 'surrounding', 'Roraima', 'and', 'Karisimbi', 'offers', 'unique', 'opportunities', 'for', 'wildlife', 'enthusiasts', 'and', 'trekkers', 'alike', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
